season,team,games,wins,win_pct,avg_pts_for,avg_pts_against,avg_point_diff,avg_assists,avg_reb_off,avg_reb_def,avg_reb_total,avg_turnovers,avg_steals,avg_blocks,sos,avg_reb_margin,avg_off_reb_rate,avg_ast_to,avg_stl_to,assist_turnover_ratio,steal_turnover_ratio,champion
1985,Suns,77,30,0.38961038961038963,108.15584415584415,112.1038961038961,-3.948051948051948,28.467532467532468,11.75,25.0,47.42857142857143,21.6,9.6,5.2,0.5049421447717101,-1.948051948051948,0.30710032579856583,1.4840254871840461,0.4454160419575476,20.296296296108366,0.4444444444403292,0
1985,Trail Blazers,83,41,0.4939759036144578,116.03614457831326,114.4578313253012,1.5783132530120483,27.26829268292683,17.666666666666668,28.22222222222222,50.01234567901235,16.727272727272727,9.1,5.636363636363637,0.5036015431424017,-0.7407407407407407,0.3672501180692879,1.955178096612183,0.610360978157589,12.152173912977435,0.49456521738861653,0
1985,Warriors,74,18,0.24324324324324326,110.85135135135135,118.85135135135135,-8.0,21.33783783783784,,,48.513513513513516,16.0,19.0,2.5,0.5054582339992856,-3.135135135135135,,0.9687499999394531,1.1874999999257811,49.343749998458016,0.5937499999814454,0
1986,76ers,81,53,0.654320987654321,111.30864197530865,108.77777777777777,2.5308641975308643,24.82716049382716,15.962962962962964,28.444444444444443,44.407407407407405,18.77777777777778,10.592592592592593,5.777777777777778,0.49330836205239725,3.246913580246914,0.3695866727280885,1.4321039990533473,0.5898168938707659,1.3221564760017606,0.5641025641021933,0
1986,Bucks,88,58,0.6590909090909091,114.10227272727273,106.95454545454545,7.1477272727272725,25.727272727272727,14.079545454545455,28.75,42.82954545454545,16.556818181818183,9.806818181818182,5.795454545454546,0.5046249602673207,0.4318181818181818,0.3307677974872169,1.72189381285635,0.636434079361254,1.5538778311588513,0.5923129718595798,0
1986,Bulls,78,28,0.358974358974359,109.71794871794872,113.66666666666667,-3.948717948717949,24.44871794871795,15.423076923076923,27.641025641025642,43.06410256410256,17.17948717948718,7.435897435897436,4.884615384615385,0.5174319481566625,0.8333333333333334,0.3501422156914084,1.5564953334302867,0.45992802768746244,1.423134328357147,0.4328358208951994,0
1986,Cavaliers,74,27,0.36486486486486486,108.33783783783784,110.87837837837837,-2.5405405405405403,25.10810810810811,13.216216216216216,30.135135135135137,43.351351351351354,17.16216216216216,7.6891891891891895,5.378378378378378,0.5114284150536428,-1.2297297297297298,0.30292501968896457,1.563485720738138,0.46617073132315207,1.4629921259831,0.44803149606263937,0
1986,Celtics,92,75,0.8152173913043478,114.8695652173913,105.34782608695652,9.521739130434783,28.869565217391305,12.76086956521739,33.119565217391305,45.880434782608695,16.391304347826086,8.043478260869565,6.043478260869565,0.48920880143600803,4.478260869565218,0.3115280505433805,1.907139079112991,0.531971548903684,1.7612732095479038,0.4907161803710274,1
1986,Clippers,74,29,0.3918918918918919,109.89189189189189,116.83783783783784,-6.945945945945946,24.33783783783784,14.14864864864865,27.527027027027028,41.67567567567568,17.87837837837838,8.554054054054054,6.162162162162162,0.4923122909366606,-3.77027027027027,0.3215655311721455,1.4405876538154847,0.5043798192464293,1.3613000755847608,0.4784580498862597,0
1986,Hawks,84,52,0.6190476190476191,109.21428571428571,107.04761904761905,2.1666666666666665,25.273809523809526,14.821428571428571,29.345238095238095,44.166666666666664,17.285714285714285,8.964285714285714,5.309523809523809,0.5042672592121199,0.6190476190476191,0.33785289849811717,1.5714321070297335,0.5471971683936667,1.4621212121202052,0.5185950413219569,0
1986,Jazz,79,39,0.4936708860759494,108.63291139240506,109.16455696202532,-0.5316455696202531,27.0126582278481,13.341772151898734,30.379746835443036,43.721518987341774,18.050632911392405,8.670886075949367,8.139240506329115,0.4891756491860543,-1.9240506329113924,0.29861134325377847,1.6004040159302448,0.5029293572393515,1.4964936886385019,0.48036465638114983,0
1986,Kings,78,31,0.3974358974358974,108.98717948717949,113.11538461538461,-4.128205128205129,27.846153846153847,14.294871794871796,28.653846153846153,42.94871794871795,18.307692307692307,7.461538461538462,4.730769230769231,0.499587141710922,0.21794871794871795,0.32872657522107523,1.6068475877980726,0.4179094237857395,1.5210084033602793,0.40756302520979865,0
1986,Knicks,74,19,0.25675675675675674,98.1891891891892,104.94594594594595,-6.756756756756757,22.83783783783784,13.35135135135135,26.41891891891892,39.770270270270274,17.013513513513512,8.486486486486486,3.6621621621621623,0.5150994457517004,-6.405405405405405,0.2932490634673151,1.4704269357951776,0.5406935927802107,1.3423351866550102,0.4988085782362996,0
1986,Lakers,88,64,0.7272727272727273,118.23863636363636,110.44318181818181,7.795454545454546,30.352272727272727,13.340909090909092,31.0,44.34090909090909,17.53409090909091,8.534090909090908,5.0,0.47605529494847265,4.284090909090909,0.3327052895146931,1.8495596229554074,0.5101985619568878,1.7310434219042572,0.4867141931299503,0
1986,Mavericks,85,45,0.5294117647058824,115.67058823529412,114.72941176470589,0.9411764705882353,25.83529411764706,12.929411764705883,29.776470588235295,42.705882352941174,15.24705882352941,7.305882352941176,4.376470588235295,0.5017776925062979,-1.7411764705882353,0.30091863591356177,1.8161321865483386,0.5048694095116378,1.694444444443137,0.4791666666662969,0
1986,Nets,77,37,0.4805194805194805,109.83116883116882,112.0,-2.168831168831169,25.675324675324674,14.35064935064935,30.246753246753247,44.5974025974026,18.90909090909091,9.025974025974026,4.181818181818182,0.5068419499363246,2.5974025974025974,0.33095040472911735,1.4726285357225055,0.5078856041861595,1.3578296703287378,0.477335164834837,0
1986,Nuggets,85,48,0.5647058823529412,115.94117647058823,115.04705882352941,0.8941176470588236,26.294117647058822,15.270588235294118,28.341176470588234,43.61176470588235,15.623529411764705,9.705882352941176,5.1647058823529415,0.49027633982165103,-5.976470588235294,0.3112699014760875,1.8013068333225082,0.6654412770402075,1.682981927709576,0.6212349397585684,0
1986,Pacers,74,19,0.25675675675675674,103.82432432432432,108.32432432432432,-4.5,26.5,13.878378378378379,31.7027027027027,45.58108108108108,18.22972972972973,8.067567567567568,4.54054054054054,0.5157091963614511,2.081081081081081,0.3129394305863349,1.587231458119662,0.4676759680668633,1.4536693847283517,0.4425500370641642,0
1986,Pistons,78,41,0.5256410256410257,114.42307692307692,113.61538461538461,0.8076923076923077,28.141025641025642,15.564102564102564,29.846153846153847,45.41025641025641,16.17948717948718,8.987179487179487,3.9615384615384617,0.4974201998840447,0.38461538461538464,0.33284553419909435,1.895617258988779,0.6142041943624809,1.7393026941349135,0.5554675118854553,0
1986,Rockets,95,59,0.6210526315789474,114.48421052631579,111.46315789473684,3.0210526315789474,28.54736842105263,16.410526315789475,29.83157894736842,46.242105263157896,15.957894736842105,9.105263157894736,6.894736842105263,0.5144331549944403,2.1894736842105265,0.35838218764708674,2.0040044569582474,0.6211996185545441,1.7889182058035693,0.5705804749336606,0
1986,Spurs,78,31,0.3974358974358974,111.12820512820512,114.01282051282051,-2.8846153846153846,27.743589743589745,12.884615384615385,29.192307692307693,42.07692307692308,19.333333333333332,9.64102564102564,4.782051282051282,0.5036725300068365,-0.6282051282051282,0.31049079300107646,1.5278550344877753,0.5233289826441311,1.435013262598518,0.4986737400527197,0
1986,Suns,74,26,0.35135135135135137,110.33783783783784,114.21621621621621,-3.8783783783783785,27.675675675675677,12.878378378378379,29.594594594594593,42.472972972972975,21.554054054054053,9.594594594594595,4.5675675675675675,0.4955993617912991,0.4864864864864865,0.3123123891196637,1.3657207729992042,0.4632646739421569,1.284012539184148,0.44514106583044194,0
1986,Trail Blazers,78,36,0.46153846153846156,115.41025641025641,114.88461538461539,0.5256410256410257,26.794871794871796,14.14102564102564,28.256410256410255,42.3974358974359,18.5,10.26923076923077,4.294871794871795,0.49066735436981074,-1.0512820512820513,0.3256338629930388,1.5269465363444743,0.5765986512857182,1.4483714483704446,0.5550935550931704,0
1986,Warriors,74,27,0.36486486486486486,114.27027027027027,117.5,-3.22972972972973,24.716216216216218,15.5,28.56756756756757,44.067567567567565,16.77027027027027,9.14864864864865,4.3108108108108105,0.4945036715064196,-0.9324324324324325,0.3339309715919641,1.6061733881127769,0.581095820859599,1.4738114423839856,0.5455278001607208,0
1987,76ers,79,42,0.5316455696202531,106.12658227848101,106.74683544303798,-0.620253164556962,23.59493670886076,14.405063291139241,28.27848101265823,42.68354430379747,18.037974683544302,9.30379746835443,6.6835443037974684,0.49337524071068667,1.3037974683544304,0.3521154316266731,1.4260092636838915,0.5540758591417619,1.3080701754376785,0.5157894736838485,0
1987,Bucks,87,50,0.5747126436781609,111.8735632183908,108.54022988505747,3.3333333333333335,24.885057471264368,13.482758620689655,27.655172413793103,41.13793103448276,14.563218390804598,10.413793103448276,4.436781609195402,0.5050203086235345,-3.4482758620689653,0.30523545988967976,1.8919375358701311,0.7603472725299839,1.7087608524059126,0.715074980267786,0
1987,Bulls,77,35,0.45454545454545453,104.6103896103896,104.6103896103896,0.0,25.90909090909091,15.168831168831169,28.714285714285715,43.883116883116884,14.792207792207792,8.090909090909092,5.233766233766234,0.5069854798749399,3.5454545454545454,0.34662341112147893,1.8797887171939989,0.5844684255401296,1.7515364354681726,0.5469710272163767,0
1987,Cavaliers,74,28,0.3783783783783784,104.56756756756756,108.3108108108108,-3.7432432432432434,23.135135135135137,15.297297297297296,29.64864864864865,44.945945945945944,19.41891891891892,8.202702702702704,6.675675675675675,0.5033458634756178,0.3918918918918919,0.34103285212825074,1.2817793065583751,0.4567089140249327,1.1913709116206044,0.4224077940150157,0
1987,Celtics,97,66,0.6804123711340206,113.34020618556701,108.38144329896907,4.958762886597938,28.90721649484536,11.412371134020619,31.11340206185567,42.52577319587629,15.268041237113403,6.587628865979381,5.989690721649485,0.5157700726955928,0.1958762886597938,0.2873451673214043,2.0423123943886057,0.4652600093581798,1.893315327480153,0.4314652261982232,0
1987,Clippers,74,10,0.13513513513513514,104.72972972972973,116.37837837837837,-11.64864864864865,24.243243243243242,14.878378378378379,26.094594594594593,40.972972972972975,17.54054054054054,9.202702702702704,5.297297297297297,0.519562375255901,-5.635135135135135,0.3165482565240868,1.5250103272985334,0.5608896551107799,1.3821263482269783,0.5246533127885018,0
1987,Hawks,84,54,0.6428571428571429,108.80952380952381,102.97619047619048,5.833333333333333,25.523809523809526,16.05952380952381,29.595238095238095,45.654761904761905,15.25,8.273809523809524,5.976190476190476,0.4925964816977855,3.6785714285714284,0.3627561370985354,1.7827481571068362,0.5754406685574638,1.673692427789482,0.5425448868067584,0
1987,Jazz,80,43,0.5375,106.975,107.075,-0.1,26.8,14.2,30.0,44.2,16.8375,10.0625,7.725,0.48649098057829887,-3.45,0.30565132996338007,1.7127900591178935,0.6354980545811331,1.59168522642792,0.5976243504078711,0
1987,Kings,75,26,0.3466666666666667,110.41333333333333,113.98666666666666,-3.5733333333333333,26.333333333333332,15.386666666666667,29.746666666666666,45.13333333333333,17.0,6.333333333333333,4.88,0.5008570459501854,2.2533333333333334,0.34721400267118724,1.668578327652719,0.39677759125258355,1.5490196078419223,0.37254901960755094,0
1987,Knicks,74,22,0.2972972972972973,103.35135135135135,109.56756756756756,-6.216216216216216,23.635135135135137,13.283783783783784,26.405405405405407,39.689189189189186,17.2027027027027,8.445945945945946,4.648648648648648,0.5116088202618402,-6.216216216216216,0.305445415833994,1.469835907269209,0.5210552476006495,1.373919874311568,0.4909662215235735,0
1987,Lakers,88,71,0.8068181818181818,118.875,108.67045454545455,10.204545454545455,30.0,13.386363636363637,31.03409090909091,44.42045454545455,15.920454545454545,8.659090909090908,6.079545454545454,0.48076913662880477,2.9431818181818183,0.33461003021915353,1.9965638030806225,0.5686735862980707,1.8843683083498328,0.5438972162737017,1
1987,Mavericks,75,49,0.6533333333333333,115.94666666666667,110.32,5.626666666666667,24.586666666666666,14.92,30.186666666666667,45.10666666666667,14.28,8.253333333333334,5.306666666666667,0.47632371261685214,0.4,0.333961063831766,1.941264892478474,0.6473977703226513,1.7217553688125848,0.5779645191404501,0
1987,Nets,74,22,0.2972972972972973,108.24324324324324,114.10810810810811,-5.864864864864865,24.06756756756757,14.283783783783784,29.33783783783784,43.62162162162162,19.527027027027028,7.72972972972973,4.675675675675675,0.5083025331717692,1.2972972972972974,0.3303464904631144,1.3364109234467527,0.42448327770281563,1.2325259515562406,0.39584775086477797,0
1987,Nuggets,78,34,0.4358974358974359,116.74358974358974,118.33333333333333,-1.5897435897435896,28.67948717948718,15.653846153846153,29.192307692307693,44.84615384615385,15.128205128205128,9.205128205128204,5.141025641025641,0.5057608766196646,-2.576923076923077,0.3188448478798395,2.0776634735825614,0.6427135937194497,1.8957627118628002,0.6084745762706708,0
1987,Pacers,78,37,0.47435897435897434,105.28205128205128,106.52564102564102,-1.2435897435897436,26.294871794871796,13.435897435897436,29.858974358974358,43.294871794871796,15.256410256410257,8.192307692307692,3.3974358974358974,0.506012894991401,-1.4102564102564104,0.2969508246375516,1.9206678691538872,0.5785121653751387,1.7235294117632576,0.5369747899155152,0
1987,Pistons,86,54,0.627906976744186,111.1046511627907,107.80232558139535,3.302325581395349,24.58139534883721,15.069767441860465,32.08139534883721,47.151162790697676,16.441860465116278,7.662790697674419,5.186046511627907,0.5057354226383928,4.953488372093023,0.3446532212579076,1.6268749951346024,0.49467074326691574,1.4950495049494377,0.4660537482316365,0
1987,Rockets,79,43,0.5443037974683544,106.88607594936708,104.9746835443038,1.9113924050632911,27.379746835443036,14.253164556962025,30.50632911392405,44.75949367088607,16.430379746835442,7.810126582278481,6.7974683544303796,0.4896980755588112,2.1139240506329116,0.332628627656071,1.7725394281020175,0.5089990170894559,1.6664098613238318,0.47534668721072776,0
1987,Spurs,75,27,0.36,108.4,112.88,-4.48,27.213333333333335,15.226666666666667,28.733333333333334,43.96,17.04,9.786666666666667,3.96,0.49979037928351877,0.8133333333333334,0.336256573848788,1.7260531533464643,0.6073263423252461,1.597026604067608,0.5743348982781109,0
1987,Suns,74,35,0.47297297297297297,111.47297297297297,112.97297297297297,-1.5,29.10810810810811,13.68918918918919,28.905405405405407,42.5945945945946,17.58108108108108,8.445945945945946,4.878378378378378,0.49217011813391415,-1.1486486486486487,0.3207159541308088,1.7901761866262527,0.4939487273929079,1.6556495003830471,0.48039969254382753,0
1987,Trail Blazers,78,45,0.5769230769230769,117.21794871794872,114.3974358974359,2.8205128205128207,28.743589743589745,14.564102564102564,29.73076923076923,44.294871794871796,18.67948717948718,9.35897435897436,4.628205128205129,0.48684747830874925,1.6025641025641026,0.34005786528386145,1.6343164969134618,0.5349451998669409,1.5387783115981202,0.5010295126969794,0
1987,Warriors,84,42,0.5,111.05952380952381,113.55952380952381,-2.5,25.452380952380953,14.607142857142858,28.36904761904762,42.976190476190474,16.30952380952381,8.821428571428571,4.035714285714286,0.5116668748671237,-2.5833333333333335,0.3226204535924682,1.6931164919163744,0.5825470322219785,1.5605839416047003,0.5408759124083643,0
1988,76ers,74,32,0.43243243243243246,105.74324324324324,107.06756756756756,-1.3243243243243243,23.364864864864863,14.608108108108109,28.027027027027028,42.63513513513514,16.89189189189189,8.08108108108108,5.554054054054054,0.5021457156448844,2.1216216216216215,0.3506546519816029,1.4867075606048203,0.5007604749253112,1.3831999999988935,0.4783999999996173,0
1988,Bucks,80,39,0.4875,105.725,105.9125,-0.1875,26.4,13.8875,28.325,42.2125,15.0875,8.0875,4.4125,0.5082625685437928,-0.9375,0.3164801477440585,1.9046770860476439,0.5729097766567542,1.7497928748949878,0.5360397680194399,0
1988,Bulls,84,50,0.5952380952380952,104.17857142857143,101.30952380952381,2.869047619047619,26.11904761904762,14.25,30.083333333333332,44.333333333333336,14.869047619047619,8.452380952380953,5.7023809523809526,0.49848806805692,3.4642857142857144,0.3337575257314241,1.9484670509215698,0.6181238052821335,1.7566052842259756,0.5684547638105937,0
1988,Cavaliers,79,37,0.46835443037974683,103.84810126582279,103.62025316455696,0.22784810126582278,24.88607594936709,12.291139240506329,28.025316455696203,40.31645569620253,16.974683544303797,8.759493670886076,6.30379746835443,0.5057207185231559,-1.5949367088607596,0.306996660371224,1.600202793654659,0.5566038137129775,1.4660700969414868,0.5160328113344399,0
1988,Celtics,91,60,0.6593406593406593,111.68131868131869,106.71428571428571,4.967032967032967,29.043956043956044,11.483516483516484,29.571428571428573,41.05494505494506,15.340659340659341,7.175824175824176,5.0,0.5045392869188241,0.5604395604395604,0.2961800893226347,2.05544559521095,0.4992530038366256,1.893266475643343,0.46776504297960764,0
1988,Clippers,74,16,0.21621621621621623,98.93243243243244,108.93243243243244,-10.0,23.013513513513512,14.513513513513514,28.60810810810811,43.12162162162162,17.87837837837838,8.85135135135135,6.445945945945946,0.5000556402321497,-4.837837837837838,0.30241849732175535,1.3984878840204817,0.5389219512855212,1.2872260015107428,0.495086923657978,0
1988,Hawks,86,51,0.5930232558139535,108.20930232558139,105.03488372093024,3.1744186046511627,25.46511627906977,14.395348837209303,28.63953488372093,43.03488372093023,14.255813953488373,7.709302325581396,6.267441860465116,0.5060511184848425,0.4069767441860465,0.3322729208635469,2.019233954035926,0.6035210919564851,1.7862969004879394,0.5407830342573077,0
1988,Jazz,86,47,0.5465116279069767,107.74418604651163,104.59302325581395,3.1511627906976742,29.127906976744185,12.593023255813954,30.53488372093023,43.127906976744185,17.174418604651162,9.232558139534884,7.395348837209302,0.5057347180725967,-2.2209302325581395,0.293359197043881,1.8076552532848238,0.5607853289897853,1.696005416383415,0.5375761679075575,0
1988,Kings,75,23,0.30666666666666664,107.82666666666667,113.21333333333334,-5.386666666666667,25.72,15.013333333333334,30.32,45.333333333333336,17.373333333333335,7.226666666666667,6.066666666666666,0.4970210382134337,1.7466666666666666,0.33310961920111753,1.6116416189783278,0.44538825564374607,1.4804297774355484,0.4159631619336792,0
1988,Knicks,78,36,0.46153846153846156,105.32051282051282,106.44871794871794,-1.1282051282051282,24.67948717948718,15.58974358974359,26.628205128205128,42.217948717948715,17.846153846153847,9.602564102564102,5.205128205128205,0.5086867533475796,0.5384615384615384,0.3559648522350823,1.479955571811376,0.5721561691044164,1.3829022988495812,0.5380747126432917,0
1988,Lakers,98,72,0.7346938775510204,111.73469387755102,106.1734693877551,5.561224489795919,28.510204081632654,13.071428571428571,29.70408163265306,42.775510204081634,15.040816326530612,7.948979591836735,4.857142857142857,0.48853351189476674,1.5714285714285714,0.3244114128165702,2.0810109102398426,0.5797173636249259,1.8955223880584156,0.5284938941651774,1
1988,Mavericks,92,59,0.6413043478260869,108.94565217391305,105.02173913043478,3.9239130434782608,24.402173913043477,16.52173913043478,30.358695652173914,46.880434782608695,14.706521739130435,7.836956521739131,5.467391304347826,0.502629292435792,4.9021739130434785,0.3761677169202957,1.8330189785296789,0.5698652772321345,1.6592756836647011,0.5328898743528951,0
1988,Nets,74,19,0.25675675675675674,100.14864864864865,108.1891891891892,-8.04054054054054,21.743243243243242,13.0,27.66216216216216,40.66216216216216,18.013513513513512,9.175675675675675,4.702702702702703,0.5169808400653503,-1.8513513513513513,0.29889811830998747,1.3245533011262327,0.5384850515524214,1.2070517629398296,0.5093773443357019,0
1988,Nuggets,81,50,0.6172839506172839,116.32098765432099,113.41975308641975,2.9012345679012346,27.925925925925927,14.444444444444445,29.604938271604937,44.04938271604938,13.925925925925926,9.950617283950617,4.716049382716049,0.4847000030772882,-4.08641975308642,0.29742134949039356,2.1434902841863006,0.7583647213999228,2.0053191489343924,0.7145390070915651,0
1988,Pacers,74,35,0.47297297297297297,104.55405405405405,105.28378378378379,-0.7297297297297297,24.243243243243242,12.905405405405405,29.945945945945947,42.851351351351354,15.81081081081081,7.594594594594595,4.202702702702703,0.498904445979371,-1.3108108108108107,0.2962122680438251,1.6341232930463487,0.5044298664227588,1.5333333333320227,0.4803418803414698,0
1988,Pistons,93,61,0.6559139784946236,107.53763440860214,102.17204301075269,5.365591397849462,24.13978494623656,14.172043010752688,30.602150537634408,44.774193548387096,15.698924731182796,7.290322580645161,4.720430107526882,0.5224174326116324,3.2903225806451615,0.3332309176990461,1.6582772631782228,0.4916963034989176,1.5376712328756592,0.4643835616435176,0
1988,Rockets,79,42,0.5316455696202531,108.68354430379746,107.51898734177215,1.1645569620253164,23.49367088607595,15.08860759493671,30.835443037974684,45.924050632911396,16.303797468354432,8.721518987341772,5.987341772151899,0.4872395169568399,0.24050632911392406,0.32916042725951317,1.5657661569784183,0.5780297172574905,1.440993788818757,0.5349378881983424,0
1988,Spurs,78,28,0.358974358974359,113.33333333333333,118.75641025641026,-5.423076923076923,28.564102564102566,14.512820512820513,28.346153846153847,42.85897435897436,17.115384615384617,9.102564102564102,5.5256410256410255,0.5021386326258261,-3.1923076923076925,0.31920683666082705,1.8136993465952596,0.5718569545225246,1.6689138576766525,0.531835205992111,0
1988,Suns,74,26,0.35135135135135137,108.77027027027027,112.71621621621621,-3.945945945945946,28.594594594594593,13.72972972972973,29.175675675675677,42.9054054054054,16.675675675675677,8.22972972972973,4.243243243243243,0.4890987373833549,0.10810810810810811,0.31641154957160056,1.8150085217733078,0.5157985965355002,1.714748784439453,0.49351701782780105,0
1988,Trail Blazers,78,49,0.6282051282051282,115.16666666666667,111.15384615384616,4.012820512820513,28.05128205128205,15.512820512820513,30.512820512820515,46.02564102564103,16.166666666666668,9.038461538461538,4.282051282051282,0.4707465438060706,3.0384615384615383,0.3408528140326743,1.9108654475148978,0.6013549621212886,1.7351308485315344,0.559080095162126,0
1988,Warriors,74,19,0.25675675675675674,107.02702702702703,115.01351351351352,-7.986486486486487,24.45945945945946,13.783783783783784,27.66216216216216,41.445945945945944,16.60810810810811,9.27027027027027,3.3783783783783785,0.4967685693775113,-4.297297297297297,0.3068559522283406,1.5764328306093354,0.5775023983989361,1.472742066719713,0.5581773799832724,0
1989,76ers,77,41,0.5324675324675324,111.36363636363636,110.35064935064935,1.0129870129870129,26.051948051948052,13.883116883116884,28.5974025974026,42.48051948051948,14.376623376623376,8.571428571428571,4.337662337662338,0.5026328086404148,-1.051948051948052,0.31626543146378794,1.9875906991556798,0.6213864651846079,1.8121047877129068,0.596205962059082,0
1989,Bucks,84,47,0.5595238095238095,107.21428571428571,104.95238095238095,2.261904761904762,25.095238095238095,13.404761904761905,27.083333333333332,40.48809523809524,14.869047619047619,9.547619047619047,3.619047619047619,0.5278330918482431,-1.369047619047619,0.3160718952040798,1.8706356651325122,0.6856556913712938,1.6877502001587767,0.6421136909522481,0
