season,team,games,wins,win_pct,pts_for,pts_against,avg_point_diff,std_point_diff,home_win_pct,away_win_pct,close_game_win_pct,blowout_rate,sos,split
2004,76ers,81,32,0.3950617283950617,87.66666666666667,90.29629629629629,-2.6296296296296298,12.385923910274563,0.525,0.2682926829268293,0.5454545454545454,0.20987654320987653,0.483107388794781,train_pre2015
2004,Bucks,86,42,0.4883720930232558,97.20930232558139,96.93023255813954,0.27906976744186046,11.09811978012036,0.6428571428571429,0.3409090909090909,0.5185185185185185,0.12790697674418605,0.48977725236876235,train_pre2015
2004,Bulls,81,23,0.2839506172839506,89.50617283950618,95.8641975308642,-6.3580246913580245,11.577249934651265,0.35,0.21951219512195122,0.4375,0.2345679012345679,0.48927958253469483,train_pre2015
2004,Cavaliers,82,35,0.4268292682926829,92.67073170731707,95.36585365853658,-2.6951219512195124,11.022635548242931,0.55,0.30952380952380953,0.6086956521739131,0.1951219512195122,0.48163596636153677,train_pre2015
2004,Celtics,85,35,0.4117647058823529,94.41176470588235,96.69411764705882,-2.2823529411764705,11.706339109650804,0.4186046511627907,0.40476190476190477,0.5862068965517241,0.25882352941176473,0.4939910509370007,train_pre2015
2004,Clippers,79,28,0.35443037974683544,94.48101265822785,98.67088607594937,-4.189873417721519,11.417570747695997,0.46153846153846156,0.25,0.5263157894736842,0.22784810126582278,0.5180480863168536,train_pre2015
2004,Grizzlies,83,50,0.6024096385542169,95.92771084337349,93.89156626506023,2.036144578313253,11.62466446736602,0.7619047619047619,0.43902439024390244,0.64,0.1686746987951807,0.511382306015695,train_pre2015
2004,Hawks,81,27,0.3333333333333333,92.46913580246914,97.23456790123457,-4.765432098765432,12.888242320947292,0.43902439024390244,0.225,0.25,0.19753086419753085,0.4850003236462836,train_pre2015
2004,Heat,94,47,0.5,89.29787234042553,88.90425531914893,0.39361702127659576,12.766907899492177,0.7291666666666666,0.2608695652173913,0.5238095238095238,0.2127659574468085,0.4925192861066606,train_pre2015
2004,Hornets,88,45,0.5113636363636364,91.25,91.31818181818181,-0.06818181818181818,11.899768619932972,0.6590909090909091,0.36363636363636365,0.41379310344827586,0.17045454545454544,0.47410395531572735,train_pre2015
2004,Jazz,79,40,0.5063291139240507,88.53164556962025,90.0379746835443,-1.5063291139240507,12.04358901456845,0.675,0.3333333333333333,0.6842105263157895,0.189873417721519,0.5096058635820495,train_pre2015
2004,Kings,91,60,0.6593406593406593,101.38461538461539,97.12087912087912,4.263736263736264,11.972037016718179,0.8260869565217391,0.4888888888888889,0.5925925925925926,0.26373626373626374,0.518031107191161,train_pre2015
2004,Knicks,85,38,0.4470588235294118,91.4,93.7764705882353,-2.376470588235294,12.178216765414966,0.5238095238095238,0.37209302325581395,0.6,0.2235294117647059,0.4824699346278461,train_pre2015
2004,Lakers,100,66,0.66,95.9,92.79,3.11,13.24737061770479,0.84,0.48,0.7586206896551724,0.31,0.5314131171331016,train_pre2015
2004,Magic,82,21,0.25609756097560976,94.26829268292683,101.1219512195122,-6.853658536585366,10.97710518769481,0.275,0.23809523809523808,0.4166666666666667,0.24390243902439024,0.4912974091350634,train_pre2015
2004,Mavericks,85,51,0.6,104.30588235294118,99.91764705882353,4.3882352941176475,13.01747371223539,0.8571428571428571,0.3488372093023256,0.391304347826087,0.2823529411764706,0.5099212900033068,train_pre2015
2004,Nets,92,53,0.5760869565217391,89.98913043478261,87.6086956521739,2.380434782608696,13.87609406937246,0.6888888888888889,0.46808510638297873,0.42857142857142855,0.33695652173913043,0.48699819127141214,train_pre2015
2004,Nuggets,83,42,0.5060240963855421,96.50602409638554,95.4578313253012,1.0481927710843373,14.562651539634711,0.7073170731707317,0.30952380952380953,0.3,0.3253012048192771,0.518620481443405,train_pre2015
2004,Pacers,97,70,0.7216494845360825,90.25773195876289,84.82474226804123,5.43298969072165,10.821378547901187,0.8163265306122449,0.625,0.5384615384615384,0.1958762886597938,0.4770431369711612,train_pre2015
2004,Pistons,105,70,0.6666666666666666,89.83809523809524,83.78095238095239,6.057142857142857,10.618225053967507,0.7592592592592593,0.5686274509803921,0.4117647058823529,0.26666666666666666,0.5008885852680435,train_pre2015
2004,Raptors,81,33,0.4074074074074074,85.18518518518519,88.04938271604938,-2.8641975308641974,9.764416375825737,0.43902439024390244,0.375,0.5,0.13580246913580246,0.48089878630233757,train_pre2015
2004,Rockets,84,45,0.5357142857142857,89.28571428571429,87.95238095238095,1.3333333333333333,12.629410438818137,0.6829268292682927,0.3953488372093023,0.5,0.25,0.516043472020774,train_pre2015
2004,Spurs,88,59,0.6704545454545454,91.2159090909091,84.64772727272727,6.568181818181818,12.475074417160348,0.7954545454545454,0.5454545454545454,0.43478260869565216,0.3068181818181818,0.5155909096713273,train_pre2015
2004,Suns,79,27,0.34177215189873417,93.81012658227849,97.69620253164557,-3.8860759493670884,11.677270648102215,0.425,0.2564102564102564,0.37037037037037035,0.21518987341772153,0.5176351649063914,train_pre2015
2004,Timberwolves,96,65,0.6770833333333334,93.95833333333333,89.67708333333333,4.28125,11.504418487556947,0.7755102040816326,0.574468085106383,0.6666666666666666,0.2604166666666667,0.5216807441943448,train_pre2015
2004,Trail Blazers,79,40,0.5063291139240507,90.43037974683544,91.29113924050633,-0.8607594936708861,11.199512554886313,0.6,0.41025641025641024,0.5909090909090909,0.189873417721519,0.5087921203632431,train_pre2015
2004,Warriors,78,34,0.4358974358974359,92.93589743589743,93.67948717948718,-0.7435897435897436,12.752831004710233,0.6410256410256411,0.23076923076923078,0.2631578947368421,0.2692307692307692,0.5120588453216458,train_pre2015
2004,Wizards,82,25,0.3048780487804878,91.73170731707317,97.3170731707317,-5.585365853658536,12.741447113882185,0.4146341463414634,0.1951219512195122,0.3684210526315789,0.2804878048780488,0.47902791118202703,train_pre2015
2005,76ers,85,42,0.49411764705882355,97.94117647058823,99.4235294117647,-1.4823529411764707,12.352570355912134,0.6190476190476191,0.37209302325581395,0.5555555555555556,0.2235294117647059,0.4924711494920828,train_pre2015
2005,Bucks,78,26,0.3333333333333333,96.78205128205128,100.64102564102564,-3.858974358974359,12.320107478632169,0.5128205128205128,0.15384615384615385,0.41379310344827586,0.28205128205128205,0.5026086415830481,train_pre2015
2005,Bulls,85,45,0.5294117647058824,94.32941176470588,93.95294117647059,0.3764705882352941,12.400054215115961,0.6511627906976745,0.40476190476190477,0.48148148148148145,0.18823529411764706,0.48493881522073645,train_pre2015
2005,Cavaliers,78,39,0.5,96.3974358974359,95.8974358974359,0.5,14.577825181177987,0.7105263157894737,0.3,0.35714285714285715,0.3333333333333333,0.4811338344987801,train_pre2015
2005,Celtics,86,43,0.5,99.73255813953489,100.01162790697674,-0.27906976744186046,11.848704235723982,0.5777777777777777,0.4146341463414634,0.5588235294117647,0.18604651162790697,0.48752646327806,train_pre2015
2005,Clippers,81,34,0.41975308641975306,95.0246913580247,96.77777777777777,-1.7530864197530864,11.457018443074023,0.625,0.21951219512195122,0.3103448275862069,0.19753086419753085,0.49265442244491797,train_pre2015
2005,Grizzlies,83,44,0.5301204819277109,93.59036144578313,91.62650602409639,1.963855421686747,12.64857630389395,0.6341463414634146,0.42857142857142855,0.4166666666666667,0.2289156626506024,0.5040079669623865,train_pre2015
2005,Hawks,78,12,0.15384615384615385,92.44871794871794,102.57692307692308,-10.128205128205128,11.089200285429195,0.20512820512820512,0.10256410256410256,0.30434782608695654,0.38461538461538464,0.5094569249452393,train_pre2015
2005,Heat,93,68,0.7311827956989247,101.26881720430107,94.96774193548387,6.301075268817204,11.376735363314106,0.8478260869565217,0.6170212765957447,0.6363636363636364,0.25806451612903225,0.4818752600317832,train_pre2015
